Timestamp;Ви працюєте зараз в ІТ?;Де ви зараз живете? ;В якій області ви зараз живете?;Зарплата у $$$ за місяць, лише ставка після сплати податків;Ваша стать;Ваш вік;Яка у вас освіта?;Чи є у вас науковий ступінь? ;Знання англійської мови;Оберіть вашу посаду;Ваш тайтл;Ваша спеціалізація;Вкажіть вашу спеціалізацію;Оберіть вашу спеціалізацію;Ваша посада;Оберіть вашу посаду2;Ваша посада3;Ваша посада4;Ваша посада5;Ваша посада6;Ваша посада7;Чи використовуєте ви у своїй роботі мови програмування (одну чи декілька)?;Основна мова програмування;Вкажіть вашу основну спеціалізацію;В якій сфері працюєте?;Тип компанії;Загальний стаж роботи за спеціальністю
11.30.2022 10:37:58;Так, працюю full-time;В Україні;Київ чи область;550;Чоловік;25;Вища (бакалавр, спеціаліст, магістр);Немає;Intermediate;QA Engineer (Junior, Middle, Senior, Team/Tech Lead, Manager);Junior;;Manual QA;;;;;;;;;Ні, не використовую;;;Gambling;Аутсорсингова;3 місяці
11.30.2022 10:37:59;Так, працюю full-time;В Україні;Чернівці чи область;5600;Чоловік;32;Вища (бакалавр, спеціаліст, магістр);Немає;Upper-Intermediate;Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect);Team Lead;;;;;;;;;;;;PHP;Full Stack розробка;E-commerce;Аутсорсингова;12 років
11.30.2022 10:38:01;Так, працюю full-time;В Україні;Львів чи область;950;Чоловік;24;Вища (бакалавр, спеціаліст, магістр);Немає;Upper-Intermediate;Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect);Junior;;;;;;;;;;;;JavaScript;Full Stack розробка;E-commerce, Fintech / Banking;Аутсорсингова;1,5 року
11.30.2022 10:38:26;Так, працюю full-time;В Україні;Суми чи область;3550;Чоловік;26;Вища (бакалавр, спеціаліст, магістр);Немає;Upper-Intermediate;QA Engineer (Junior, Middle, Senior, Team/Tech Lead, Manager);Middle;;General QA;;;;;;;;;Так, використовую;TypeScript;QA;E-commerce;Продуктова;5 років
11.30.2022 10:38:30;Так, працюю full-time;В Україні;Львів чи область;2000;Чоловік;23;Вища (бакалавр, спеціаліст, магістр);Немає;Upper-Intermediate;Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect);Junior;;;;;;;;;;;;Python;Робота з даними, аналіз даних;Fintech / Banking;Аутсорсингова;2 роки
11.30.2022 10:38:39;Так, працюю full-time;В Україні;Одеса чи область;1800;Чоловік;34;Вища (бакалавр, спеціаліст, магістр);Немає;Upper-Intermediate;Project/Product/Program Manager, Product Owner, Scrum Master, Delivery Manager;Manager;;;;;;Project Manager;;;;;Ні, не використовую;;;Logistics, Mobile;Продуктова;4 роки
11.30.2022 10:38:41;Так, працюю full-time;В Україні;Київ чи область;3300;Жінка;26;Вища (бакалавр, спеціаліст, магістр);Немає;Upper-Intermediate;QA Engineer (Junior, Middle, Senior, Team/Tech Lead, Manager);Senior;;Manual QA;;;;;;;;;Так, використовую;Python;QA;Machine Learning, Medtech / Healthcare, Public services / Government;Аутсорсингова;6 років
11.30.2022 10:38:52;Так, працюю full-time;В Україні;Чернівці чи область;4750;Чоловік;26;Вища (бакалавр, спеціаліст, магістр);Немає;Intermediate;Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect);Senior;;;;;;;;;;;;Kotlin;Mobile  розробка;Edtech / Education;Аутсорсингова;5 років
11.30.2022 10:39:26;Так, працюю full-time;В Україні;Львів чи область;4500;Чоловік;39;Дві вищі;Немає;Advanced;Analyst (Business, Data, System);Team Lead;;;;;;;Business Analyst;;;;Ні, не використовую;;;Data Science, Insurance;Аутсорсингова;7 років
11.30.2022 10:39:31;Так, працюю full-time;В Україні;Київ чи область;1800;Чоловік;23;Середня;Немає;Upper-Intermediate;Project/Product/Program Manager, Product Owner, Scrum Master, Delivery Manager;Middle;;;;;;Project Manager;;;;;Ні, не використовую;;;Інша;Аутсорсингова;2 роки
11.30.2022 10:39:42;Так, працюю full-time;В Україні;Луцьк чи Волинська область;1000;Чоловік;21;Ще студент вишу;Немає;Pre-Intermediate;Project/Product/Program Manager, Product Owner, Scrum Master, Delivery Manager;Junior;;;;;;Project Manager;;;;;Так, використовую;Python;Інше;E-commerce, Retail;Продуктова;1,5 року
11.30.2022 10:39:44;Так, працюю full-time;За кордоном (переїхали через війну, але планую повернутися);;;Чоловік;33;Вища (бакалавр, спеціаліст, магістр);Немає;Upper-Intermediate;Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect);Architect;;;;;;;;;;;;TypeScript;Front-end  розробка;Fintech / Banking;Продуктова;10 років
11.30.2022 10:39:44;Так, працюю full-time;В Україні;Луцьк чи Волинська область;1800;Чоловік;24;Вища (бакалавр, спеціаліст, магістр);Немає;Pre-Intermediate;Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect);Middle;;;;;;;;;;;;PHP;Back-end  розробка;E-commerce, Public services / Government, Інша;Аутстафінгова;3 роки
11.30.2022 10:39:47;Так, працюю full-time;За кордоном (переїхали через війну, але планую повернутися);;;Чоловік;20;Вища (бакалавр, спеціаліст, магістр);Немає;Upper-Intermediate;Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect);Middle;;;;;;;;;;;;Java;Back-end  розробка;Fintech / Banking, Insurance;Аутсорсингова;Пів року
11.30.2022 10:40:06;Так, працюю full-time;В Україні;Київ чи область;2200;Чоловік;23;Вища (бакалавр, спеціаліст, магістр);Немає;Intermediate;Analyst (Business, Data, System);Middle;;;;;;;Business Analyst;;;;Ні, не використовую;;;E-commerce, Fintech / Banking;Аутсорсингова;2 роки
11.30.2022 10:40:08;Так, працюю full-time;В Україні;Київ чи область;1400;Чоловік;22;Ще студент вишу;Немає;Pre-Intermediate;Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect);Junior;;;;;;;;;;;;PHP;Full Stack розробка;Adtech / Advertising, Інша;Продуктова;2 роки
11.30.2022 10:40:09;Так, працюю full-time;В Україні;Дніпро чи область;4500;Чоловік;35;Вища (бакалавр, спеціаліст, магістр);Немає;Intermediate;DevOps, SRE;Senior;;;;;;;;;DevOps Engineer;;Ні, не використовую;;;Media, Travel;Аутсорсингова;4 роки
11.30.2022 10:40:27;Так, працюю full-time;В Україні;Київ чи область;5500;Жінка;31;Вища (бакалавр, спеціаліст, магістр);Немає;Advanced;Project/Product/Program Manager, Product Owner, Scrum Master, Delivery Manager;Head;;;;;;Product Manager;;;;;Ні, не використовую;;;Fintech / Banking;Продуктова;11 років
11.30.2022 10:40:27;Так, працюю full-time;В Україні;Київ чи область;1850;Чоловік;33;Вища (бакалавр, спеціаліст, магістр);Немає;Intermediate;Project/Product/Program Manager, Product Owner, Scrum Master, Delivery Manager;Middle;;;;;;Project Manager;;;;;Ні, не використовую;;;Public services / Government;Аутсорсингова;1,5 року
11.30.2022 10:40:30;Так, працюю full-time;В Україні;Харків чи область;5200;Чоловік;28;Вища (бакалавр, спеціаліст, магістр);Немає;Upper-Intermediate;Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect);Team Lead;;;;;;;;;;;;TypeScript;Full Stack розробка;E-commerce, Retail;Аутсорсингова;6 років
11.30.2022 10:40:58;Так, працюю full-time;В Україні;Чернівці чи область;3040;Жінка;26;Вища (бакалавр, спеціаліст, магістр);Немає;Intermediate;Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect);Senior;;;;;;;;;;;;C# / .NET;Інше;Insurance, Medtech / Healthcare;Аутсорсингова;4 роки
11.30.2022 10:41:12;Так, працюю full-time;В Україні;Львів чи область;3300;Чоловік;24;Вища (бакалавр, спеціаліст, магістр);Немає;Advanced;Project/Product/Program Manager, Product Owner, Scrum Master, Delivery Manager;Немає тайтлу;;;;;;Product Manager;;;;;Так, використовую;Python;Mobile  розробка;Machine Learning, Media, Mobile;Продуктова;3 роки
11.30.2022 10:41:20;Так, працюю full-time;В Україні;Дніпро чи область;800;Жінка;27;Вища (бакалавр, спеціаліст, магістр);Немає;Intermediate;Marketing, SEO, Copywriter;Junior;;;;Other;;;;;;;;;;Інша;Аутсорсингова;1,5 року
11.30.2022 10:41:23;Так, працюю full-time;В Україні;Київ чи область;5100;Чоловік;29;Вища (бакалавр, спеціаліст, магістр);Немає;Upper-Intermediate;Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect);Senior;;;;;;;;;;;;PHP;Back-end  розробка;Fintech / Banking;Продуктова;8 років
11.30.2022 10:41:27;Так, працюю full-time;В Україні;Івано-Франківськ чи область;2250;Чоловік;22;Вища (бакалавр, спеціаліст, магістр);Немає;Intermediate;Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect);Middle;;;;;;;;;;;;Kotlin;Mobile  розробка;Medtech / Healthcare, Mobile;Аутсорсингова;3 роки
11.30.2022 10:41:53;Так, працюю full-time;В Україні;Львів чи область;6450;Чоловік;29;Дві вищі;Немає;Intermediate;DevOps, SRE;Senior;;;;;;;;;DevOps Engineer;;Так, використовую;Інша мова;DevOps;Mobile, Telecom;Аутстафінгова;10 років
11.30.2022 10:42:16;Так, працюю full-time;В Україні;Ужгород чи Закарпатська область;4000;Чоловік;28;Вища (бакалавр, спеціаліст, магістр);Немає;Upper-Intermediate;Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect);Senior;;;;;;;;;;;;Salesforce Apex;Front-end  розробка;E-commerce;Аутстафінгова;5 років
11.30.2022 10:42:17;Так, працюю full-time;В Україні;Львів чи область;2000;Жінка;28;Вища (бакалавр, спеціаліст, магістр);Немає;Advanced;Project/Product/Program Manager, Product Owner, Scrum Master, Delivery Manager;Manager;;;;;;Project Manager;;;;;Ні, не використовую;;;Fintech / Banking;Аутсорсингова;3 роки
11.30.2022 10:42:20;Так, працюю full-time;В Україні;Київ чи область;3500;Чоловік;24;Вища (бакалавр, спеціаліст, магістр);Немає;Upper-Intermediate;Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect);Middle;;;;;;;;;;;;Python;Back-end  розробка;ERP;Аутсорсингова;2 роки
